footlength,Heightin,Weightlbs,balloffootcircumference,EUR Size
256,71,169,246,39.324116743471585
278,71,180,253,42.703533026113675
256,66,140,232,39.324116743471585
257,67,200,243,39.47772657450077
287,70,165,253,44.086021505376344
253,66,150,227,38.863287250384026
265,68,170,250,40.706605222734254
289,73,245,287,44.39324116743472
277,70,165,255,42.54992319508449
269,72,178,234,41.321044546851
281,70,209,267,43.164362519201234
286,72,200,271,43.93241167434716
272,69,185,247,41.78187403993856
249,67,165,228,38.24884792626728
279,73,180,250,42.85714285714286
264,70,208,258,40.55299539170507
272,70,170,241,41.78187403993856
267,71,200,247,41.013824884792626
280,71,185,272,43.01075268817205
270,69,165,240,41.474654377880185
263,71,173,235,40.39938556067588
249,66,170,237,38.24884792626728
236,64,160,229,36.25192012288787
265,69,170,257,40.706605222734254
251,68,170,244,38.556067588325654
249,65,178,240,38.24884792626728
269,68,194,257,41.321044546851
285,73,155,247,43.77880184331797
270,68,190,258,41.474654377880185
281,72,192,227,43.164362519201234
237,65,160,228,36.40552995391705
269,74,194,246,41.321044546851
277,73,265,271,42.54992319508449
262,69,169,235,40.2457757296467
243,68,150,237,37.327188940092164
266,69,150,244,40.86021505376344
254,69,185,247,39.01689708141321
263,67,135,243,40.39938556067588
273,70,150,267,41.935483870967744
288,68,183,249,44.23963133640553
263,67,129,218,40.39938556067588
268,70,187,263,41.16743471582181
309,75,205,262,47.465437788018434
256,69,170,242,39.324116743471585
279,72,180,254,42.85714285714286
278,74,190,255,42.703533026113675
270,71,210,249,41.474654377880185
257,68,170,247,39.47772657450077
264,72,182,248,40.55299539170507
267,72,195,247,41.013824884792626
275,71,145,240,42.242703533026116
280,73,200,260,43.01075268817205
274,71,245,268,42.08909370199693
277,70,206,266,42.54992319508449
278,71,165,244,42.703533026113675
288,69,220,246,44.23963133640553
264,70,150,239,40.55299539170507
281,72,168,250,43.164362519201234
274,71,174,240,42.08909370199693
292,75,205,252,44.854070660522275
278,74,235,242,42.703533026113675
265,71,197,246,40.706605222734254
292,72,253,277,44.854070660522275
250,65,138,246,38.40245775729647
252,66,140,227,38.70967741935484
259,72,181,242,39.78494623655914
276,69,189,236,42.3963133640553
289,74,257,282,44.39324116743472
262,68,195,228,40.2457757296467
246,66,180,241,37.78801843317972
272,69,170,245,41.78187403993856
268,72,190,255,41.16743471582181
285,73,198,254,43.77880184331797
269,72,160,247,41.321044546851
269,69,185,233,41.321044546851
299,70,220,267,45.92933947772658
282,68,200,251,43.31797235023041
269,69,170,255,41.321044546851
260,66,186,241,39.93855606758833
281,70,175,243,43.164362519201234
284,72,215,252,43.625192012288785
294,76,165,260,45.16129032258065
243,63,125,230,37.327188940092164
280,70,150,258,43.01075268817205
268,73,165,231,41.16743471582181
259,68,165,242,39.78494623655914
258,74,148,233,39.63133640552996
264,66,150,241,40.55299539170507
278,72,190,251,42.703533026113675
288,73,180,263,44.23963133640553
263,67,150,247,40.39938556067588
271,71,165,247,41.62826420890937
258,69,143,240,39.63133640552996
273,70,142,251,41.935483870967744
250,65,155,241,38.40245775729647
280,70,173,259,43.01075268817205
280,68,185,248,43.01075268817205
270,69,170,247,41.474654377880185
287,69,185,259,44.086021505376344
259,65,125,213,39.78494623655914
289,68,200,280,44.39324116743472
256,66,140,232,39.324116743471585
256,66,170,235,39.324116743471585
293,74,173,248,45.00768049155146
269,69,160,253,41.321044546851
253,63,138,239,38.863287250384026
291,72,205,255,44.70046082949309
269,67,150,230,41.321044546851
260,67,155,243,39.93855606758833
288,72,169,258,44.23963133640553
292,71,245,285,44.854070660522275
258,72,157,243,39.63133640552996
285,71,190,277,43.77880184331797
278,71,174,263,42.703533026113675
259,67,151,249,39.78494623655914
258,67,135,238,39.63133640552996
266,71,175,263,40.86021505376344
250,69,160,239,38.40245775729647
272,73,200,282,41.78187403993856
259,68,131,247,39.78494623655914
278,72,165,241,42.703533026113675
266,69,170,232,40.86021505376344
265,67,176,253,40.706605222734254
280,75,205,249,43.01075268817205
241,65,150,224,37.0199692780338
255,68,150,233,39.1705069124424
303,73,223,268,46.54377880184332
265,64,150,254,40.706605222734254
277,71,175,251,42.54992319508449
281,72,177,256,43.164362519201234
259,67,200,252,39.78494623655914
280,70,170,242,43.01075268817205
283,74,170,256,43.4715821812596
261,70,210,257,40.092165898617516
275,71,170,248,42.242703533026116
280,75,202,270,43.01075268817205
272,72,170,247,41.78187403993856
256,69,165,232,39.324116743471585
273,72,185,250,41.935483870967744
258,71,175,237,39.63133640552996
257,67,132,237,39.47772657450077
270,70,170,256,41.474654377880185
276,74,180,248,42.3963133640553
277,72,193,270,42.54992319508449
275,73,175,248,42.242703533026116
296,73,187,293,45.46850998463902
259,67,150,243,39.78494623655914
257,69,196,237,39.47772657450077
284,72,230,254,43.625192012288785
272,71,165,251,41.78187403993856
273,72,180,254,41.935483870967744
281,71,195,280,43.164362519201234
243,71,172,235,37.327188940092164
289,73,160,260,44.39324116743472
255,66,150,235,39.1705069124424
280,72,206,255,43.01075268817205
268,70,167,253,41.16743471582181
272,71,178,242,41.78187403993856
287,73,175,246,44.086021505376344
265,70,176,243,40.706605222734254
276,72,190,258,42.3963133640553
267,69,163,243,41.013824884792626
281,71,150,242,43.164362519201234
266,67,147,259,40.86021505376344
280,69,170,254,43.01075268817205
250,67,135,233,38.40245775729647
272,70,182,250,41.78187403993856
275,71,168,237,42.242703533026116
280,74,220,252,43.01075268817205
285,74,190,254,43.77880184331797
283,76,204,277,43.4715821812596
259,69,145,250,39.78494623655914
244,69,150,231,37.48079877112135
276,69,195,260,42.3963133640553
277,71,160,259,42.54992319508449
264,68,175,243,40.55299539170507
238,60,105,222,36.55913978494624
287,69,176,267,44.086021505376344
264,70,200,268,40.55299539170507
275,71,160,244,42.242703533026116
268,70,165,259,41.16743471582181
265,70,185,251,40.706605222734254
267,72,134,237,41.013824884792626
256,67,145,241,39.324116743471585
280,73,198,252,43.01075268817205
282,72,148,249,43.31797235023041
262,71,160,241,40.2457757296467
273,66,148,242,41.935483870967744
272,70,160,252,41.78187403993856
275,72,175,249,42.242703533026116
286,72,170,258,43.93241167434716
257,68,180,254,39.47772657450077
254,69,150,243,39.01689708141321
272,71,179,246,41.78187403993856
258,67,168,243,39.63133640552996
276,71,170,233,42.3963133640553
266,67,142,246,40.86021505376344
264,73,143,239,40.55299539170507
268,64,165,263,41.16743471582181
272,66,208,269,41.78187403993856
248,64,150,225,38.095238095238095
258,67,145,247,39.63133640552996
280,70,175,233,43.01075268817205
300,74,215,270,46.082949308755765
281,71,170,247,43.164362519201234
271,70,170,241,41.62826420890937
264,68,180,245,40.55299539170507
243,69,154,247,37.327188940092164
272,68,191,261,41.78187403993856
280,70,162,242,43.01075268817205
301,73,215,294,46.236559139784944
283,74,162,235,43.4715821812596
290,77,235,266,44.5468509984639
292,74,245,263,44.854070660522275
267,70,176,258,41.013824884792626
279,71,155,243,42.85714285714286
272,71,210,263,41.78187403993856
275,71,192,247,42.242703533026116
256,66,137,232,39.324116743471585
280,71,185,253,43.01075268817205
283,72,197,248,43.4715821812596
253,71,170,249,38.863287250384026
265,70,160,237,40.706605222734254
266,72,175,236,40.86021505376344
278,74,180,253,42.703533026113675
250,68,170,241,38.40245775729647
279,72,200,258,42.85714285714286
287,73,210,247,44.086021505376344
274,68,180,250,42.08909370199693
295,73,210,257,45.314900153609834
285,72,182,258,43.77880184331797
275,69,184,249,42.242703533026116
278,69,205,250,42.703533026113675
287,72,225,270,44.086021505376344
270,70,166,257,41.474654377880185
262,70,145,261,40.2457757296467
280,75,210,275,43.01075268817205
266,66,135,254,40.86021505376344
274,70,165,249,42.08909370199693
239,63,150,244,36.712749615975426
264,65,152,261,40.55299539170507
260,71,154,243,39.93855606758833
250,63,158,233,38.40245775729647
284,69,170,236,43.625192012288785
276,71,190,242,42.3963133640553
291,71,173,249,44.70046082949309
255,65,170,244,39.1705069124424
262,67,220,258,40.2457757296467
267,66,180,257,41.013824884792626
280,69,180,246,43.01075268817205
278,73,110,261,42.703533026113675
275,74,172,250,42.242703533026116
265,70,185,250,40.706605222734254
259,67,172,235,39.78494623655914
263,67,160,229,40.39938556067588
291,75,174,251,44.70046082949309
280,75,220,250,43.01075268817205
286,77,220,250,43.93241167434716
278,68,225,266,42.703533026113675
266,72,215,243,40.86021505376344
272,66,212,241,41.78187403993856
285,70,272,256,43.77880184331797
288,72,190,262,44.23963133640553
246,69,205,248,37.78801843317972
255,66,185,246,39.1705069124424
261,68,185,263,40.092165898617516
287,72,225,274,44.086021505376344
263,69,179,245,40.39938556067588
288,71,178,273,44.23963133640553
287,77,285,273,44.086021505376344
274,70,205,252,42.08909370199693
269,67,167,257,41.321044546851
248,68,139,245,38.095238095238095
284,71,196,244,43.625192012288785
257,70,165,240,39.47772657450077
257,68,195,243,39.47772657450077
277,72,183,240,42.54992319508449
282,67,172,254,43.31797235023041
277,72,185,260,42.54992319508449
242,68,125,206,37.173579109062985
294,74,235,268,45.16129032258065
259,71,153,239,39.78494623655914
267,71,230,264,41.013824884792626
290,72,247,273,44.5468509984639
238,64,118,217,36.55913978494624
250,67,188,241,38.40245775729647
306,75,214,267,47.004608294930875
274,71,195,252,42.08909370199693
261,72,160,249,40.092165898617516
280,74,209,258,43.01075268817205
256,69,135,236,39.324116743471585
274,69,210,263,42.08909370199693
261,68,160,242,40.092165898617516
253,70,180,252,38.863287250384026
276,71,232,259,42.3963133640553
261,69,235,263,40.092165898617516
257,68,180,235,39.47772657450077
268,69,170,242,41.16743471582181
280,70,193,268,43.01075268817205
264,72,193,246,40.55299539170507
284,70,220,278,43.625192012288785
271,73,233,255,41.62826420890937
273,72,150,248,41.935483870967744
275,71,195,243,42.242703533026116
267,72,178,252,41.013824884792626
267,69,160,243,41.013824884792626
276,69,170,256,42.3963133640553
260,66,155,253,39.93855606758833
257,66,155,239,39.47772657450077
296,74,180,250,45.46850998463902
277,67,177,260,42.54992319508449
293,76,210,262,45.00768049155146
264,70,193,263,40.55299539170507
261,72,165,246,40.092165898617516
252,68,207,257,38.70967741935484
267,69,205,230,41.013824884792626
267,70,195,263,41.013824884792626
280,71,155,262,43.01075268817205
272,70,190,252,41.78187403993856
266,68,168,250,40.86021505376344
253,68,135,225,38.863287250384026
271,70,170,254,41.62826420890937
272,65,149,244,41.78187403993856
268,68,135,236,41.16743471582181
274,73,260,261,42.08909370199693
270,68,188,250,41.474654377880185
277,70,158,247,42.54992319508449
287,74,245,270,44.086021505376344
292,72,196,279,44.854070660522275
285,72,240,282,43.77880184331797
257,66,139,255,39.47772657450077
292,73,210,265,44.854070660522275
275,68,185,265,42.242703533026116
275,72,190,268,42.242703533026116
282,74,185,267,43.31797235023041
257,68,170,227,39.47772657450077
272,73,178,239,41.78187403993856
261,67,165,232,40.092165898617516
254,69,150,244,39.01689708141321
267,67,151,241,41.013824884792626
274,73,240,275,42.08909370199693
250,64,158,242,38.40245775729647
290,73,177,248,44.5468509984639
279,70,229,267,42.85714285714286
263,69,135,248,40.39938556067588
272,69,200,229,41.78187403993856
265,70,135,250,40.706605222734254
269,65,155,246,41.321044546851
262,71,241,263,40.2457757296467
243,64,123,240,37.327188940092164
252,66,200,248,38.70967741935484
278,75,180,267,42.703533026113675
289,73,205,259,44.39324116743472
270,68,190,257,41.474654377880185
263,68,200,247,40.39938556067588
305,76,321,294,46.85099846390169
262,72,165,238,40.2457757296467
276,71,235,273,42.3963133640553
263,71,225,265,40.39938556067588
272,67,140,254,41.78187403993856
263,68,138,223,40.39938556067588
294,75,225,266,45.16129032258065
266,71,155,244,40.86021505376344
313,77,210,273,48.07987711213518
258,69,170,253,39.63133640552996
285,70,190,268,43.77880184331797
273,74,160,229,41.935483870967744
258,65,150,254,39.63133640552996
284,74,245,262,43.625192012288785
274,71,225,255,42.08909370199693
266,68,195,245,40.86021505376344
291,69,200,273,44.70046082949309
263,66,180,240,40.39938556067588
264,67,175,248,40.55299539170507
254,67,168,244,39.01689708141321
261,67,201,251,40.092165898617516
268,73,150,252,41.16743471582181
253,71,190,261,38.863287250384026
251,66,153,248,38.556067588325654
280,70,195,243,43.01075268817205
288,68,160,250,44.23963133640553
260,68,170,248,39.93855606758833
282,73,210,266,43.31797235023041
283,72,203,257,43.4715821812596
280,73,196,259,43.01075268817205
284,71,190,275,43.625192012288785
269,70,164,227,41.321044546851
282,71,230,266,43.31797235023041
264,68,210,261,40.55299539170507
269,71,210,274,41.321044546851
281,69,196,247,43.164362519201234
273,72,210,256,41.935483870967744
275,74,195,246,42.242703533026116
264,66,180,266,40.55299539170507
281,71,175,253,43.164362519201234
281,70,193,264,43.164362519201234
257,71,205,228,39.47772657450077
289,69,205,253,44.39324116743472
278,73,150,239,42.703533026113675
278,72,170,256,42.703533026113675
266,69,205,269,40.86021505376344
291,76,205,253,44.70046082949309
243,66,175,253,37.327188940092164
280,70,230,275,43.01075268817205
290,72,165,236,44.5468509984639
277,69,185,256,42.54992319508449
258,66,180,237,39.63133640552996
282,73,210,257,43.31797235023041
280,73,204,263,43.01075268817205
259,68,162,249,39.78494623655914
252,66,161,241,38.70967741935484
263,68,178,245,40.39938556067588
277,70,186,255,42.54992319508449
256,71,165,230,39.324116743471585
262,69,190,232,40.2457757296467
263,72,185,256,40.39938556067588
273,70,215,251,41.935483870967744
276,71,179,250,42.3963133640553
271,66,180,246,41.62826420890937
277,71,190,267,42.54992319508449
263,70,195,232,40.39938556067588
260,69,155,252,39.93855606758833
282,71,184,256,43.31797235023041
262,67,170,247,40.2457757296467
275,73,185,248,42.242703533026116
274,73,250,268,42.08909370199693
267,70,175,242,41.013824884792626
281,73,190,260,43.164362519201234
276,70,169,257,42.3963133640553
262,70,177,244,40.2457757296467
269,70,185,256,41.321044546851
267,71,206,246,41.013824884792626
278,70,193,252,42.703533026113675
270,70,180,244,41.474654377880185
270,74,226,258,41.474654377880185
254,67,155,253,39.01689708141321
260,68,180,246,39.93855606758833
264,68,198,251,40.55299539170507
277,72,190,253,42.54992319508449
280,71,198,270,43.01075268817205
250,67,150,232,38.40245775729647
264,70,168,260,40.55299539170507
318,78,235,269,48.84792626728111
278,68,146,245,42.703533026113675
274,72,210,267,42.08909370199693
248,66,170,227,38.095238095238095
234,62,140,217,35.944700460829495
273,67,174,232,41.935483870967744
259,71,210,243,39.78494623655914
279,72,170,253,42.85714285714286
272,71,189,242,41.78187403993856
260,69,202,267,39.93855606758833
273,69,180,234,41.935483870967744
283,69,195,262,43.4715821812596
283,73,185,263,43.4715821812596
261,74,183,238,40.092165898617516
280,70,187,253,43.01075268817205
269,68,140,249,41.321044546851
276,67,170,257,42.3963133640553
276,72,203,255,42.3963133640553
261,69,158,242,40.092165898617516
298,72,241,259,45.77572964669739
261,70,210,244,40.092165898617516
280,71,180,251,43.01075268817205
274,70,215,252,42.08909370199693
273,70,140,242,41.935483870967744
257,66,175,243,39.47772657450077
280,75,185,263,43.01075268817205
288,70,168,244,44.23963133640553
277,71,205,249,42.54992319508449
252,67,175,235,38.70967741935484
268,69,210,250,41.16743471582181
253,69,171,233,38.863287250384026
237,62,125,247,36.40552995391705
260,68,160,236,39.93855606758833
293,74,230,272,45.00768049155146
278,73,158,251,42.703533026113675
280,73,210,250,43.01075268817205
282,75,229,266,43.31797235023041
287,72,204,272,44.086021505376344
286,77,225,269,43.93241167434716
257,71,155,252,39.47772657450077
293,72,204,250,45.00768049155146
261,66,150,243,40.092165898617516
323,77,240,283,49.615975422427034
263,74,210,253,40.39938556067588
271,70,197,255,41.62826420890937
276,74,215,247,42.3963133640553
256,69,200,237,39.324116743471585
270,70,188,239,41.474654377880185
243,66,125,234,37.327188940092164
273,71,209,265,41.935483870967744
259,68,188,248,39.78494623655914
271,68,190,269,41.62826420890937
272,70,185,255,41.78187403993856
262,66,185,269,40.2457757296467
277,73,220,257,42.54992319508449
262,69,181,269,40.2457757296467
265,68,210,238,40.706605222734254
271,73,215,257,41.62826420890937
263,68,191,251,40.39938556067588
270,71,150,242,41.474654377880185
262,69,135,245,40.2457757296467
250,64,165,239,38.40245775729647
276,70,140,244,42.3963133640553
280,73,190,268,43.01075268817205
259,69,190,234,39.78494623655914
274,69,194,267,42.08909370199693
263,66,167,240,40.39938556067588
240,62,137,241,36.86635944700461
250,68,165,257,38.40245775729647
254,66,178,242,39.01689708141321
269,72,210,263,41.321044546851
284,72,170,269,43.625192012288785
291,73,184,260,44.70046082949309
269,69,184,253,41.321044546851
289,72,230,288,44.39324116743472
281,72,174,272,43.164362519201234
260,65,178,252,39.93855606758833
281,75,245,272,43.164362519201234
277,71,233,258,42.54992319508449
268,70,228,267,41.16743471582181
265,69,184,242,40.706605222734254
285,75,250,282,43.77880184331797
280,74,224,267,43.01075268817205
280,71,179,284,43.01075268817205
254,69,155,229,39.01689708141321
270,71,218,273,41.474654377880185
265,70,210,261,40.706605222734254
255,68,183,250,39.1705069124424
273,70,250,272,41.935483870967744
272,74,185,250,41.78187403993856
259,66,200,255,39.78494623655914
266,72,188,238,40.86021505376344
261,69,210,244,40.092165898617516
273,70,215,250,41.935483870967744
262,69,222,242,40.2457757296467
269,69,195,241,41.321044546851
259,69,220,258,39.78494623655914
262,67,200,245,40.2457757296467
272,70,210,260,41.78187403993856
294,73,250,264,45.16129032258065
242,65,160,231,37.173579109062985
280,69,165,254,43.01075268817205
270,68,175,263,41.474654377880185
277,72,180,269,42.54992319508449
282,72,200,260,43.31797235023041
282,75,165,232,43.31797235023041
292,74,183,266,44.854070660522275
289,72,185,255,44.39324116743472
281,71,200,243,43.164362519201234
272,72,228,270,41.78187403993856
279,73,180,244,42.85714285714286
290,78,220,256,44.5468509984639
280,73,210,260,43.01075268817205
246,67,158,220,37.78801843317972
255,67,135,234,39.1705069124424
283,75,180,253,43.4715821812596
265,69,169,228,40.706605222734254
275,71,205,273,42.242703533026116
269,66,210,255,41.321044546851
264,69,182,243,40.55299539170507
287,74,195,248,44.086021505376344
273,73,205,260,41.935483870967744
272,71,140,227,41.78187403993856
254,66,170,246,39.01689708141321
285,71,150,247,43.77880184331797
277,71,190,264,42.54992319508449
291,70,178,269,44.70046082949309
280,69,165,236,43.01075268817205
297,74,230,273,45.622119815668206
293,76,221,273,45.00768049155146
266,72,180,237,40.86021505376344
255,69,170,254,39.1705069124424
277,71,235,277,42.54992319508449
277,72,184,250,42.54992319508449
249,66,170,237,38.24884792626728
267,70,140,246,41.013824884792626
263,67,142,240,40.39938556067588
257,67,165,248,39.47772657450077
247,67,150,232,37.94162826420891
255,69,183,244,39.1705069124424
302,74,230,270,46.39016897081413
259,67,180,255,39.78494623655914
273,71,201,264,41.935483870967744
276,70,210,267,42.3963133640553
250,65,156,239,38.40245775729647
291,74,265,265,44.70046082949309
288,75,210,272,44.23963133640553
262,60,160,243,40.2457757296467
273,71,225,244,41.935483870967744
265,72,199,245,40.706605222734254
274,74,230,265,42.08909370199693
258,67,155,237,39.63133640552996
270,71,190,236,41.474654377880185
255,66,170,255,39.1705069124424
279,70,170,252,42.85714285714286
268,70,171,240,41.16743471582181
264,66,116,244,40.55299539170507
260,70,153,240,39.93855606758833
254,67,185,239,39.01689708141321
278,71,195,271,42.703533026113675
246,65,166,246,37.78801843317972
288,74,145,254,44.23963133640553
259,68,120,229,39.78494623655914
280,72,210,272,43.01075268817205
248,66,160,231,38.095238095238095
300,70,200,274,46.082949308755765
273,76,230,260,41.935483870967744
263,69,148,230,40.39938556067588
260,67,150,239,39.93855606758833
300,76,250,266,46.082949308755765
289,74,175,257,44.39324116743472
267,66,185,261,41.013824884792626
276,74,205,257,42.3963133640553
280,71,179,260,43.01075268817205
276,70,183,251,42.3963133640553
264,71,150,238,40.55299539170507
254,67,178,247,39.01689708141321
269,69,205,252,41.321044546851
260,68,175,234,39.93855606758833
281,74,180,260,43.164362519201234
272,74,195,272,41.78187403993856
267,72,175,253,41.013824884792626
291,75,225,254,44.70046082949309
272,72,185,259,41.78187403993856
274,77,240,252,42.08909370199693
283,70,228,268,43.4715821812596
269,68,173,237,41.321044546851
262,68,157,245,40.2457757296467
253,67,175,250,38.863287250384026
265,69,175,248,40.706605222734254
263,71,176,245,40.39938556067588
268,66,193,268,41.16743471582181
268,69,169,260,41.16743471582181
247,66,200,268,37.94162826420891
256,67,170,237,39.324116743471585
268,71,194,236,41.16743471582181
282,70,196,256,43.31797235023041
268,71,195,251,41.16743471582181
277,73,215,254,42.54992319508449
275,72,240,269,42.242703533026116
261,66,170,245,40.092165898617516
270,70,175,257,41.474654377880185
258,71,148,226,39.63133640552996
249,66,125,233,38.24884792626728
262,70,190,262,40.2457757296467
253,67,142,233,38.863287250384026
282,74,205,279,43.31797235023041
266,70,169,244,40.86021505376344
248,67,150,236,38.095238095238095
275,72,178,261,42.242703533026116
275,72,165,248,42.242703533026116
259,68,140,243,39.78494623655914
252,68,150,232,38.70967741935484
259,69,182,234,39.78494623655914
285,70,172,248,43.77880184331797
266,72,186,245,40.86021505376344
269,71,210,269,41.321044546851
254,66,173,247,39.01689708141321
268,70,162,258,41.16743471582181
275,66,160,247,42.242703533026116
265,70,165,249,40.706605222734254
266,66,215,258,40.86021505376344
294,73,210,273,45.16129032258065
264,69,150,253,40.55299539170507
269,72,188,244,41.321044546851
263,68,175,237,40.39938556067588
260,67,210,257,39.93855606758833
283,73,185,255,43.4715821812596
292,74,210,267,44.854070660522275
275,71,240,266,42.242703533026116
303,72,201,243,46.54377880184332
273,71,230,253,41.935483870967744
271,70,145,249,41.62826420890937
254,69,178,239,39.01689708141321
271,70,192,270,41.62826420890937
294,74,213,257,45.16129032258065
265,67,155,238,40.706605222734254
270,70,160,243,41.474654377880185
275,71,220,264,42.242703533026116
251,68,190,255,38.556067588325654
274,68,160,264,42.08909370199693
276,71,220,260,42.3963133640553
281,73,152,231,43.164362519201234
292,73,195,258,44.854070660522275
268,69,187,246,41.16743471582181
280,72,198,260,43.01075268817205
270,70,214,245,41.474654377880185
277,67,165,260,42.54992319508449
267,66,173,250,41.013824884792626
232,66,130,234,35.63748079877112
259,66,155,231,39.78494623655914
286,69,178,267,43.93241167434716
262,70,170,235,40.2457757296467
275,67,150,238,42.242703533026116
284,72,210,269,43.625192012288785
285,77,180,259,43.77880184331797
260,72,160,236,39.93855606758833
289,69,232,263,44.39324116743472
284,74,205,245,43.625192012288785
247,65,210,253,37.94162826420891
256,67,220,255,39.324116743471585
278,74,152,250,42.703533026113675
265,74,179,240,40.706605222734254
275,69,195,246,42.242703533026116
262,69,196,247,40.2457757296467
276,71,175,240,42.3963133640553
291,75,186,260,44.70046082949309
269,65,139,236,41.321044546851
283,70,200,257,43.4715821812596
276,72,215,277,42.3963133640553
255,65,158,241,39.1705069124424
273,70,190,260,41.935483870967744
272,71,176,244,41.78187403993856
278,68,208,254,42.703533026113675
255,68,190,248,39.1705069124424
299,77,218,258,45.92933947772658
259,69,135,240,39.78494623655914
284,69,240,265,43.625192012288785
277,71,205,257,42.54992319508449
260,67,155,243,39.93855606758833
268,68,163,245,41.16743471582181
257,64,153,233,39.47772657450077
282,74,240,259,43.31797235023041
276,66,225,260,42.3963133640553
259,70,160,222,39.78494623655914
254,69,220,258,39.01689708141321
283,70,195,273,43.4715821812596
253,66,205,242,38.863287250384026
267,68,170,246,41.013824884792626
239,65,195,240,36.712749615975426
248,66,180,242,38.095238095238095
268,70,185,258,41.16743471582181
263,70,205,250,40.39938556067588
277,71,220,266,42.54992319508449
255,68,179,233,39.1705069124424
266,72,175,244,40.86021505376344
305,76,245,278,46.85099846390169
263,67,174,264,40.39938556067588
295,76,275,284,45.314900153609834
287,71,180,271,44.086021505376344
262,67,175,245,40.2457757296467
280,70,185,238,43.01075268817205
257,68,181,240,39.47772657450077
264,69,190,250,40.55299539170507
280,71,185,257,43.01075268817205
267,70,225,246,41.013824884792626
264,69,200,260,40.55299539170507
275,72,155,260,42.242703533026116
287,74,220,264,44.086021505376344
246,69,175,234,37.78801843317972
275,71,210,266,42.242703533026116
271,69,160,243,41.62826420890937
262,66,145,225,40.2457757296467
290,72,230,266,44.5468509984639
282,71,210,277,43.31797235023041
275,71,245,244,42.242703533026116
285,71,195,248,43.77880184331797
289,74,185,259,44.39324116743472
257,69,185,253,39.47772657450077
271,70,185,263,41.62826420890937
269,68,165,234,41.321044546851
266,71,164,250,40.86021505376344
291,72,175,260,44.70046082949309
277,70,204,255,42.54992319508449
246,68,156,232,37.78801843317972
302,79,225,290,46.39016897081413
263,70,190,240,40.39938556067588
300,74,220,273,46.082949308755765
272,69,130,240,41.78187403993856
285,72,170,261,43.77880184331797
259,67,145,240,39.78494623655914
282,71,247,267,43.31797235023041
270,67,190,254,41.474654377880185
283,70,185,247,43.4715821812596
268,71,155,231,41.16743471582181
278,73,165,246,42.703533026113675
268,69,189,252,41.16743471582181
267,70,202,262,41.013824884792626
288,72,207,264,44.23963133640553
270,72,200,244,41.474654377880185
286,72,215,263,43.93241167434716
262,70,175,241,40.2457757296467
284,77,174,254,43.625192012288785
271,67,210,253,41.62826420890937
287,72,240,293,44.086021505376344
277,76,188,258,42.54992319508449
277,72,240,267,42.54992319508449
304,75,215,269,46.6973886328725
255,67,140,234,39.1705069124424
289,71,207,259,44.39324116743472
280,66,170,262,43.01075268817205
280,73,200,261,43.01075268817205
266,70,235,273,40.86021505376344
249,69,130,237,38.24884792626728
272,71,190,255,41.78187403993856
258,67,150,230,39.63133640552996
255,65,183,246,39.1705069124424
281,69,225,252,43.164362519201234
284,71,168,253,43.625192012288785
276,67,190,250,42.3963133640553
263,68,220,250,40.39938556067588
295,71,215,263,45.314900153609834
277,78,157,232,42.54992319508449
271,71,195,247,41.62826420890937
264,66,220,240,40.55299539170507
246,63,150,247,37.78801843317972
270,72,235,254,41.474654377880185
301,76,205,276,46.236559139784944
287,72,215,274,44.086021505376344
275,69,238,256,42.242703533026116
271,68,157,229,41.62826420890937
252,69,163,238,38.70967741935484
269,69,245,272,41.321044546851
273,68,150,241,41.935483870967744
278,69,165,255,42.703533026113675
274,72,220,257,42.08909370199693
300,77,218,273,46.082949308755765
291,73,245,263,44.70046082949309
282,72,165,267,43.31797235023041
262,67,215,251,40.2457757296467
270,74,190,264,41.474654377880185
297,72,270,294,45.622119815668206
253,69,140,233,38.863287250384026
277,71,212,270,42.54992319508449
268,67,170,254,41.16743471582181
264,67,158,230,40.55299539170507
276,69,195,252,42.3963133640553
269,74,220,276,41.321044546851
290,71,200,262,44.5468509984639
270,66,175,251,41.474654377880185
268,69,195,250,41.16743471582181
266,67,190,256,40.86021505376344
262,67,145,250,40.2457757296467
279,73,210,241,42.85714285714286
271,73,172,255,41.62826420890937
265,70,194,254,40.706605222734254
285,71,196,255,43.77880184331797
259,69,208,255,39.78494623655914
294,71,220,268,45.16129032258065
280,72,220,262,43.01075268817205
269,67,193,273,41.321044546851
273,74,240,256,41.935483870967744
258,71,162,233,39.63133640552996
252,64,145,244,38.70967741935484
294,74,225,287,45.16129032258065
260,68,155,240,39.93855606758833
265,76,192,243,40.706605222734254
273,69,170,266,41.935483870967744
299,73,170,253,45.92933947772658
287,74,260,262,44.086021505376344
268,66,220,243,41.16743471582181
316,77,240,289,48.54070660522274
288,72,230,270,44.23963133640553
242,66,155,233,37.173579109062985
269,71,226,270,41.321044546851
275,73,175,258,42.242703533026116
276,70,200,266,42.3963133640553
275,68,180,248,42.242703533026116
265,67,195,257,40.706605222734254
272,73,180,268,41.78187403993856
267,67,169,273,41.013824884792626
293,75,200,291,45.00768049155146
265,69,175,235,40.706605222734254
250,66,155,250,38.40245775729647
270,71,165,260,41.474654377880185
278,71,160,243,42.703533026113675
277,69,175,258,42.54992319508449
272,69,165,249,41.78187403993856
256,66,160,232,39.324116743471585
265,67,135,242,40.706605222734254
267,66,175,262,41.013824884792626
245,64,125,210,37.634408602150536
