footlength,Heightin,Weightlbs,balloffootcircumference,EUR Size
244,67,165,223,37.48079877112135
239,64,140,217,36.712749615975426
223,62,112,214,34.25499231950845
232,63,120,222,35.63748079877112
240,64,122,231,36.86635944700461
239,60,127,223,36.712749615975426
234,65,145,225,35.944700460829495
245,65,135,225,37.634408602150536
256,64,140,234,39.324116743471585
233,65,143,241,35.79109062980031
226,63,118,209,34.715821812596005
256,66,165,237,39.324116743471585
245,66,140,231,37.634408602150536
244,64,140,225,37.48079877112135
240,63,132,223,36.86635944700461
240,63,120,227,36.86635944700461
236,63,125,238,36.25192012288787
240,63,145,226,36.86635944700461
238,64,120,225,36.55913978494624
250,61,185,249,38.40245775729647
252,66,142,223,38.70967741935484
234,60,130,203,35.944700460829495
252,64,153,243,38.70967741935484
241,63,154,224,37.0199692780338
248,65,124,219,38.095238095238095
221,60,110,207,33.94777265745008
245,62,126,225,37.634408602150536
243,69,165,232,37.327188940092164
256,69,193,231,39.324116743471585
257,69,137,228,39.47772657450077
233,66,130,206,35.79109062980031
251,67,128,220,38.556067588325654
250,67,140,213,38.40245775729647
264,71,155,231,40.55299539170507
247,64,160,232,37.94162826420891
255,66,155,231,39.1705069124424
238,62,149,222,36.55913978494624
245,64,145,218,37.634408602150536
240,66,174,246,36.86635944700461
245,62,135,218,37.634408602150536
242,66,160,233,37.173579109062985
228,62,156,217,35.02304147465438
259,68,158,252,39.78494623655914
235,61,132,222,36.09831029185868
273,70,179,241,41.935483870967744
248,64,165,219,38.095238095238095
255,62,138,221,39.1705069124424
243,64,130,226,37.327188940092164
254,65,128,223,39.01689708141321
255,68,185,229,39.1705069124424
279,61,206,251,42.85714285714286
226,61,126,218,34.715821812596005
261,67,120,224,40.092165898617516
245,64,116,227,37.634408602150536
258,66,133,235,39.63133640552996
252,67,189,235,38.70967741935484
250,69,180,225,38.40245775729647
262,69,155,234,40.2457757296467
258,68,157,231,39.63133640552996
261,68,135,235,40.092165898617516
242,62,171,229,37.173579109062985
223,60,98,209,34.25499231950845
253,63,108,228,38.863287250384026
243,62,130,231,37.327188940092164
241,65,165,231,37.0199692780338
257,67,169,232,39.47772657450077
249,64,138,225,38.24884792626728
256,62,142,220,39.324116743471585
243,66,155,224,37.327188940092164
250,68,155,224,38.40245775729647
251,69,157,239,38.556067588325654
263,66,143,223,40.39938556067588
273,60,190,251,41.935483870967744
222,59,160,210,34.10138248847927
237,62,152,237,36.40552995391705
246,62,140,224,37.78801843317972
229,64,140,212,35.17665130568356
235,64,125,228,36.09831029185868
255,67,242,238,39.1705069124424
248,67,162,230,38.095238095238095
245,64,155,218,37.634408602150536
239,66,130,229,36.712749615975426
259,69,185,237,39.78494623655914
233,63,129,208,35.79109062980031
235,61,145,222,36.09831029185868
229,62,134,216,35.17665130568356
267,69,143,244,41.013824884792626
247,62,138,229,37.94162826420891
238,65,136,230,36.55913978494624
224,64,130,214,34.40860215053763
232,61,103,218,35.63748079877112
253,66,150,227,38.863287250384026
266,68,176,263,40.86021505376344
236,60,133,202,36.25192012288787
233,62,138,221,35.79109062980031
243,62,152,221,37.327188940092164
232,61,103,211,35.63748079877112
229,62,155,216,35.17665130568356
247,64,118,238,37.94162826420891
245,64,123,232,37.634408602150536
228,60,128,225,35.02304147465438
271,71,175,220,41.62826420890937
244,64,111,212,37.48079877112135
239,64,112,215,36.712749615975426
260,67,167,227,39.93855606758833
246,70,153,230,37.78801843317972
250,66,120,224,38.40245775729647
251,64,145,232,38.556067588325654
250,67,140,229,38.40245775729647
246,66,145,222,37.78801843317972
243,65,150,236,37.327188940092164
251,65,176,217,38.556067588325654
231,63,142,229,35.483870967741936
273,68,200,228,41.935483870967744
241,63,135,232,37.0199692780338
238,64,114,211,36.55913978494624
228,67,148,236,35.02304147465438
248,69,170,233,38.095238095238095
252,61,143,230,38.70967741935484
246,66,200,227,37.78801843317972
247,67,146,239,37.94162826420891
234,59,101,220,35.944700460829495
240,64,138,217,36.86635944700461
248,70,125,217,38.095238095238095
241,64,114,227,37.0199692780338
274,67,162,260,42.08909370199693
233,61,135,223,35.79109062980031
252,70,148,228,38.70967741935484
254,68,193,229,39.01689708141321
240,63,135,202,36.86635944700461
240,63,138,214,36.86635944700461
234,60,150,227,35.944700460829495
231,63,118,203,35.483870967741936
231,59,102,197,35.483870967741936
249,68,179,239,38.24884792626728
255,62,139,235,39.1705069124424
243,63,126,239,37.327188940092164
226,62,122,213,34.715821812596005
236,63,150,214,36.25192012288787
257,66,165,248,39.47772657450077
226,58,136,232,34.715821812596005
253,66,219,247,38.863287250384026
239,63,130,209,36.712749615975426
224,64,155,210,34.40860215053763
239,62,115,219,36.712749615975426
230,62,122,206,35.33026113671275
244,60,130,231,37.48079877112135
245,64,140,232,37.634408602150536
248,67,123,227,38.095238095238095
241,64,160,243,37.0199692780338
235,62,130,219,36.09831029185868
272,70,180,250,41.78187403993856
240,65,134,208,36.86635944700461
241,64,152,217,37.0199692780338
265,70,145,232,40.706605222734254
233,62,135,212,35.79109062980031
235,66,153,211,36.09831029185868
256,66,148,240,39.324116743471585
237,64,118,219,36.40552995391705
235,64,133,226,36.09831029185868
252,65,161,212,38.70967741935484
235,64,128,220,36.09831029185868
247,65,153,243,37.94162826420891
258,64,166,235,39.63133640552996
249,66,161,236,38.24884792626728
239,64,154,217,36.712749615975426
240,64,114,212,36.86635944700461
261,69,155,240,40.092165898617516
251,62,132,218,38.556067588325654
265,70,230,245,40.706605222734254
259,66,204,221,39.78494623655914
250,63,165,231,38.40245775729647
238,65,190,241,36.55913978494624
258,63,168,232,39.63133640552996
229,61,110,205,35.17665130568356
266,67,140,237,40.86021505376344
241,66,155,224,37.0199692780338
238,65,185,230,36.55913978494624
255,66,145,225,39.1705069124424
238,64,170,229,36.55913978494624
261,67,165,231,40.092165898617516
252,66,170,241,38.70967741935484
227,63,153,222,34.86943164362519
242,66,155,220,37.173579109062985
262,65,203,253,40.2457757296467
249,62,184,215,38.24884792626728
225,59,126,207,34.56221198156682
255,69,140,222,39.1705069124424
255,68,190,248,39.1705069124424
237,64,135,214,36.40552995391705
245,67,128,235,37.634408602150536
233,62,156,221,35.79109062980031
245,62,130,224,37.634408602150536
249,68,156,230,38.24884792626728
254,67,149,245,39.01689708141321
237,60,129,215,36.40552995391705
240,63,180,229,36.86635944700461
262,66,190,226,40.2457757296467
252,69,200,234,38.70967741935484
266,66,142,217,40.86021505376344
243,65,164,224,37.327188940092164
265,67,160,236,40.706605222734254
244,62,135,222,37.48079877112135
252,62,150,229,38.70967741935484
225,61,148,211,34.56221198156682
240,64,170,226,36.86635944700461
226,60,135,213,34.715821812596005
269,70,155,232,41.321044546851
237,62,116,219,36.40552995391705
260,70,170,225,39.93855606758833
260,64,160,219,39.93855606758833
255,64,163,235,39.1705069124424
266,70,197,237,40.86021505376344
258,67,173,230,39.63133640552996
236,62,138,219,36.25192012288787
273,72,195,234,41.935483870967744
274,70,215,254,42.08909370199693
233,64,147,215,35.79109062980031
233,62,128,209,35.79109062980031
231,63,150,221,35.483870967741936
239,63,170,226,36.712749615975426
235,62,116,215,36.09831029185868
245,64,142,221,37.634408602150536
247,64,172,214,37.94162826420891
238,64,159,201,36.55913978494624
247,67,138,216,37.94162826420891
242,66,170,225,37.173579109062985
243,60,158,224,37.327188940092164
263,69,198,261,40.39938556067588
231,62,143,230,35.483870967741936
249,67,148,221,38.24884792626728
258,68,128,234,39.63133640552996
245,68,150,228,37.634408602150536
253,65,169,223,38.863287250384026
235,62,141,227,36.09831029185868
232,64,140,222,35.63748079877112
222,61,105,206,34.10138248847927
247,63,124,204,37.94162826420891
253,68,166,218,38.863287250384026
259,67,180,252,39.78494623655914
245,63,150,236,37.634408602150536
249,66,168,234,38.24884792626728
226,63,133,213,34.715821812596005
239,66,132,236,36.712749615975426
